comp_name,year,year_estab,dom,pub,rev,revproj,exrev,exproj,domrev,capital,iso9000,iso9001,iso9002,qcyear,seicmm,level,anyotherqc,product,distr,services,projects,alliances,jv,us,uk,canada,europe,asia,australia,india,africa,middleeast,latinamer,eduntrain,ent,engineering,defence,health,telecomm,transport,port,textiles,publishing,travel,financial,manuf,egov,leasehire,web,libmgmt,airrailway,ecom,edesign,officeauto,oilpetro,softemp,othemp,projnserv,lang_os_ser,ites,rdbms,net_sysinter,multimedia,contentdev,itedu,webnecom,proddev,con,nochange,div,relateddiv,unreldiv,totaos,conglomorate
Macmet India Limited,1997,1974,1,1,128.63,,39.41,,89.22,3,0,0,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,6,0
Macmet India Limited,1998,1974,1,1,128.63,,39.41,,89.22,3,0,0,0,,0,,0,3,0,0,4,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,12,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0
Macmet India Limited,1999,1974,1,1,145.75,103.93,6.15,5.05,139.6,5,0,0,0,,0,,0,3,0,0,3,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,55,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Macro Graphics Multimedia Pvt. Ltd.,1995,1993,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,,,1,1,0,1,0,1,1,0,0,1,,,,,,6,0
Macro Graphics Multimedia Pvt. Ltd.,1997,1993,1,0,2.5,,2.5,,0,0.7,0,0,0,,0,,0,0,,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30,10,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,6,0
Macro Graphics Multimedia Pvt. Ltd.,1998,1993,1,0,2.5,,2.5,,0,0.7,0,0,0,,0,,0,2,0,0,0,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,10,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,5,0
Macro Graphics Multimedia Pvt. Ltd.,1999,1993,1,0,3.73,2.28,3.73,,0,0.6,0,0,0,,0,,0,3,0,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,10,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0
Macro Graphics Multimedia Pvt. Ltd.,2001,1993,1,0,,,,,,0.6,0,0,0,,0,,0,3,0,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0
Madhu Intra Limited,2002,1977,1,1,1,1,1,,0,4.39,0,0,0,,0,,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,1,1,1,0,0,0,0,0,1,1,,,,,,5,0
Madhya Pradesh Agency for Promotion of IT,2002,1999,1,1,,,,,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,7,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Madhya Pradesh Agency for Promotion of IT,2003,1999,1,1,,,,,,,0,0,0,,0,,0,,,,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,8,6,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0
Mafatlal Consultancy Services (India) Ltd.,1994,1977,1,1,,,,,,,0,0,0,,0,,0,0,,,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,,,1,1,1,0,1,0,1,0,0,1,,,,,,6,1
Mafatlal Consultancy Services (India) Ltd.,1995,1977,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,6,1
Mafatlal Consultancy Services (India) Ltd.,1997,1977,1,1,270,,40,,230,33.9,0,1,0,1996,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,260,50,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,6,1
Mafatlal Consultancy Services (India) Ltd.,1998,1977,1,1,270,,40,,230,33.9,0,1,0,1996,0,,1,6,4,5,0,,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,260,50,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5,1
Magic Software Pvt. Ltd.,1994,1990,1,0,2,,1,,1,0.5,0,0,0,,0,,0,4,,,1,,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,102,0,1,1,1,1,1,1,0,0,0,0,,,,,,6,0
Magic Software Pvt. Ltd.,1995,1990,1,0,100,200,60,14,40,9.9,0,0,0,,0,,0,4,1,3,3,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,170,50,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,6,0
Magic Software Pvt. Ltd.,1997,1990,1,0,,,,,,,0,0,0,,0,,0,0,,,,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,6,0
Magic Software Pvt. Ltd.,1998,1990,1,0,12.5,,4,,,,0,0,0,,0,,0,,,,,,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,40,10,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,0
Magic Software Pvt. Ltd.,1999,1990,1,0,12.5,,4,,8.5,1.2,0,0,0,,0,,0,5,0,0,2,,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40,10,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0
Magic Software Pvt. Ltd.,2001,1990,1,0,21,55,13,32,8,20.4,0,0,0,,0,,0,4,0,0,0,,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,40,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,6,0
Magic Software Pvt. Ltd.,2002,1990,1,0,40.46,75,20.01,50,20.45,20.4,0,0,0,,0,,0,5,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,73,27,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,5,0
Magic Software Pvt. Ltd.,2003,1990,1,0,68.7,75,55.8,63.75,12.9,20.4,0,1,0,,0,,0,,,,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,63,44,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0
Maharashtra Industrial Development Corporation,2003,1962,1,1,,,,,,,0,0,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,,,0,1,0,0,1,1,1,0,1,0,,,,,,5,1
Mahindra British Telecom Ltd.,1994,1988,1,1,107.14,,106.77,,0.37,24,0,0,0,,0,,0,0,,,2,,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,113,15,1,1,0,1,0,0,0,0,0,0,,,,,,3,1
Mahindra British Telecom Ltd.,1995,1988,1,1,,,,,,,0,0,0,,0,,0,,,,,,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1
Mahindra British Telecom Ltd.,1997,1988,1,1,627.8,,620,,7.8,40,0,1,0,,0,,0,0,,0,,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,650,50,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,5,1
Mahindra British Telecom Ltd.,1998,1988,1,1,627.8,,620,,7.8,40,0,1,0,,0,,0,0,0,2,4,,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,650,50,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,8,1
Mahindra British Telecom Ltd.,1999,1988,1,1,1013.71,1718.12,992.4,1714.55,21.31,192,0,1,0,,0,,0,2,1,6,6,,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1394,113,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,8,1
Mahindra British Telecom Ltd.,2001,1988,1,1,2340.32,4446,2323.82,4415.25,16.5,192,0,1,0,,1,3,0,3,0,4,4,,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,195,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,8,1
Mahindra British Telecom Ltd.,2002,1988,1,1,3873.9,,3737.86,,136.04,202.1,0,1,0,,1,3,0,0,0,4,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2840,228,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
Mahindra British Telecom Ltd.,2003,1988,1,1,5126,5895,5126,5895,0,202,1,0,0,,1,5,0,,,,9,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2444,169,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
Mahindra Consulting Ltd.,1997,1996,1,0,41.44,,41.44,,0,0.01,0,0,0,,0,,0,0,,0,,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,1,1,0,0,0,1,0,1,1,0,,,,,,5,1
Mahindra Consulting Ltd.,1998,1996,1,0,41.44,,41.44,,0,0.01,0,0,0,,0,,0,0,2,4,7,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,110,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,5,1
Mahindra Consulting Ltd.,1999,1996,1,0,84.85,145.71,9.35,,75.5,6.17,0,0,0,,0,,0,3,2,6,4,,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,165,11,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,5,1
Mahindra Consulting Ltd.,2001,1996,1,0,227.4,376,13.12,165,214.28,6.17,0,0,0,,0,,0,1,1,5,3,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172,19,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,5,1
Mahindra Consulting Ltd.,2002,1996,1,0,271.5,280,64.6,60,206.9,7.2,0,0,0,,0,,0,3,0,6,3,5,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,333,51,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,5,1
Mahindra Consulting Ltd.,2003,1996,1,1,229.08,429.76,64.38,219.76,164.7,7.2,1,0,0,1994,0,,0,,,,8,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
Mahindra Network Services Limited,1997,1995,1,0,2.9,,2.9,,0,75,0,0,0,,0,,0,0,,0,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,32,30,1,1,0,0,0,0,0,0,1,1,,,,,,4,1
Mahindra Network Services Limited,1998,1995,1,0,2.9,,2.9,,0,75,0,0,0,,0,,0,3,0,2,3,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,32,30,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1
Mahindra Network Services Limited,1999,1995,1,0,7.6,1.7,7.6,1.3,0,100,0,0,0,,0,,0,2,0,2,3,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21,28,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
Mahindra Network Services Limited,2001,1995,1,0,40,70,0.4,1,39.6,100,0,0,0,,0,,0,3,0,4,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,44,20,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,7,1
Maijosoft Systems Pvt. Ltd,1997,1996,1,0,3,,3,,0,0.3,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,32,30,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Maijosoft Systems Pvt. Ltd.,1998,1996,1,0,,,,,,0.3,0,0,0,,0,,0,0,0,2,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,20,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Maijosoft Systems Pvt. Ltd.,1999,1996,1,0,6.51,,6.51,8.92,0,5,0,0,0,,0,,0,0,0,0,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35,6,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,4,0
Maijosoft Systems Pvt. Ltd.,2001,1996,1,0,5.68,10,4,10,1.68,5,0,0,0,,0,,0,4,0,2,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,6,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0
Majoris Systems Private Limited,2001,2000,1,0,10,,10,,0,40,0,0,0,,0,,0,0,0,4,5,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,47,26,1,1,1,1,0,0,0,0,1,0,,,,,,5,0
Majoris Systems Private Limited,2002,2000,1,0,75.48,142.5,75.48,142.5,0,40,0,1,0,,0,,0,2,0,4,4,7,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,135,47,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,6,0
Majoris Systems Private Limited,2003,2000,1,0,82.9,200,82.9,200,0,68.63,0,1,0,,1,5,0,,,,6,8,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,113,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,5,0
Management and Computer Consultants,1997,1975,1,0,4.5,,4.5,,0,0.68,0,0,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,25,30,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
Management and Computer Consultants,1998,1975,1,0,4.5,,4.5,,0,0.68,0,0,0,,0,,0,4,0,3,3,,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,25,30,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0
Mandayal Computing Pvt. Ltd.,1997,1992,1,0,1,,1,,0,0.3,0,0,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,40,10,1,1,1,1,1,0,0,1,1,1,,,,,,8,0
Mandayal Computing Pvt. Ltd.,1998,1992,1,0,1,,1,,0,0.3,0,0,0,,0,,0,4,3,0,6,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,40,10,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,8,0
Mandayal Computing Pvt. Ltd.,1999,1992,1,0,30,40,30,40,0,0.2,0,0,0,,0,,0,5,1,8,6,,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,60,15,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,7,0
Mangalam Information Technologies Ltd.,2001,2000,1,0,,,,,,3,0,0,0,,0,,0,0,0,3,0,,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,650,30,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
Mangalya Soft-Tech Ltd.,1997,1992,1,1,3.2,,3.2,,0,50,0,0,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,1,1,1,0,1,0,0,1,1,0,,,,,,6,0
Mangalya Soft-Tech Ltd.,1998,1992,1,1,3.2,,3.2,,0,50,0,0,0,,0,,0,5,2,2,3,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,36,8,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,6,0
Manhattam Associates,1995,,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1,,,,,,3,0
Manjushree Infotech,2001,1999,1,1,30.33,50,30,,0.33,19.7,0,0,0,,0,,0,2,1,4,3,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,110,29,1,1,1,1,1,1,1,1,1,1,,,,,,10,0
Manjushree Infotech,2003,1999,1,0,46.47,100,43.87,80,2.6,,0,0,0,,0,,0,,,,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,69,291,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0
Marison Finvest Pvt. Ltd.,2001,1995,1,0,,,,,,180.18,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,20,0,1,1,0,1,0,1,0,0,1,0,,,,,,5,0
Marquip Worldwide Systems (I) Pvt. Ltd.,1997,1994,1,0,20.5,,20.5,,0,1.5,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,42,4,0,1,0,0,0,1,0,0,0,0,,,,,,2,0
Marquip Worldwide Systems (I) Pvt. Ltd.,1998,1994,1,0,20.5,,20.5,,0,1.5,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,42,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0
Marquip Worldwide Systems (I) Pvt. Ltd.,1999,1994,1,0,33.5,16.3,33.5,16.3,0,1.6,0,0,0,,0,,0,3,0,6,1,,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,18,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,5,0
Marquip Worldwide Systems (I) Pvt. Ltd.,2001,1994,1,0,15.12,25,15.12,25,0,3.2,0,0,0,,0,,0,3,0,5,4,,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,7,0
Mascon Global Limited,1995,1995,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,0,0,1,,,,,,8,0
Mascon Global Limited,1997,1995,1,1,26.87,,20.01,,6.86,50.07,0,1,0,,0,,0,0,,0,,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,22,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,7,0
Mascon Global Limited,1998,1995,1,1,26.87,,20.01,,6.86,50.07,0,1,0,,0,,0,2,1,4,0,,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,125,22,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,4,0
Mascon Global Limited,1999,1995,1,1,82.46,133.32,74.01,104.4,8.45,46.71,0,1,0,,0,,0,2,1,3,4,,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,250,21,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,5,0
Mascon Global Limited,2001,1995,1,1,1201.98,2586,1176.7,2557.47,25.28,52,1,0,0,,0,,0,3,0,3,4,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,620,110,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,6,0
Mascon Global Limited,2002,1995,1,1,3420,4000,3420,4000,0,208.8,1,0,0,,0,,0,3,0,3,4,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1050,150,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0
Mascon Global Limited,2003,1995,1,1,3731,3000,3685,2850,46,252,0,1,0,,0,,0,,,,12,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,912,150,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0
Mascot Systems Pvt. Ltd.,1995,1993,0,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,,,1,1,0,1,0,0,0,0,0,0,,,,,,3,0
Mascot Systems Pvt. Ltd.,1997,1993,0,0,82.6,,82.6,,0,3,0,0,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,320,40,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,6,0
Mascot Systems Pvt. Ltd.,1998,1993,0,0,82.6,,82.6,,0,3,0,0,0,,0,,0,0,0,5,3,,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,320,40,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,8,0
Mascot Systems Pvt. Ltd.,1999,1993,0,0,102.19,166.12,102.19,,0,21,0,0,0,,0,,0,8,0,7,0,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,600,70,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,7,0
Mascot Systems Pvt. Ltd.,2001,1993,0,1,715.38,3234,715.31,3234,0.07,108,0,1,0,,0,,0,1,0,4,0,,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,972,187,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,8,0
Mascot Systems Pvt. Ltd.,2002,1993,0,1,3403,4700,3403,4700,0,108.1,0,1,1,,1,4,0,2,0,4,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1488,228,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0
Masibus Process Instruments (P) Ltd.,1997,1991,1,0,0.8,,0.8,,0,2.5,0,0,0,,0,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7,66,1,1,0,1,0,0,0,0,0,1,,,,,,4,0
Masibus Process Instruments (P) Ltd.,1998,1991,1,0,0.8,,0.8,,0,2.5,0,0,0,,0,,0,5,1,3,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7,66,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0
Masibus Process Instruments (P) Ltd.,1999,1991,1,0,0.37,3.85,0.3,3.19,0.07,2.5,0,0,0,,0,,0,4,1,0,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0
Masibus Process Instruments (P) Ltd.,2001,1991,1,0,2.309,10,2.25,10,0.059,5,0,0,0,,0,,0,5,0,5,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,0
Masibus Process Instruments (P) Ltd.,2002,1991,1,0,2.18,5,2.18,5,0,5,0,0,0,,0,,0,1,1,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,6,0
